election_date,anc,name
2004-11-02,8B01,Ahmad Braxton-Jones
2006-11-07,8B01,Ahmed Braxton-Jones
2008-11-04,8B01,Mary Buckley
2010-11-02,8B01,Khadijah Watson
2012-11-06,8B01,Khadijah Watson
1979-11-06,8B02,No candidate
1979-11-06,8B03,Shirley E. Woolridge
1979-11-06,8B04,Mary F. Ross
1981-11-03,8B02,No candidate
1981-11-03,8B03,Shirley E. Woolridge
1981-11-03,8B04,Mary F. Ross
1984-11-06,8B02,No candidate
1984-11-06,8B03,Charlene V. Reeves
1984-11-06,8B04,Marie W. Patterson
1986-11-04,8B02,Bessie J. Moore
1986-11-04,8B03,No candidate
1986-11-04,8B04,Marie W. Patterson
1988-11-08,8B02,Bessie J. Moore
1988-11-08,8B03,William J. Cauley
1988-11-08,8B04,Marie W. Patterson
1990-11-06,8B02,John L. Taylor
1990-11-06,8B03,William J. Cauley
1990-11-06,8B04,Shirley Y. Tate
1992-11-03,8B02,Sharon L. Pickett
1992-11-03,8B03,Luella V. Johnson
1992-11-03,8B04,William J. Cauley
1994-11-08,8B02,Sharon L. Pickett
1994-11-08,8B03,Luella V. Johnson
1994-11-08,8B04,"Freddie Daniels, Jr."
1996-11-05,8B02,No candidate
1996-11-05,8B03,No candidate
1996-11-05,8B04,No candidate
1998-11-03,8B02,No candidate
1998-11-03,8B03,Paul J. Duclos
1998-11-03,8B04,No candidate
2000-11-07,8B02,No candidate
2000-11-07,8B03,No candidate
2000-11-07,8B04,No candidate
2002-11-05,8B02,Karl M. Fraser
2002-11-05,8B03,No candidate
2002-11-05,8B04,Constance C. Thomas
2004-11-02,8B02,Karl M. Fraser
2004-11-02,8B03,No candidate
2004-11-02,8B04,Constance C. Thomas
2006-11-07,8B02,David S. Brewer
2006-11-07,8B03,No candidate
2006-11-07,8B04,Charles Wilson
2008-11-04,8B02,David S. Brewer
2008-11-04,8B03,Darrell D. Gaston
2008-11-04,8B04,"""JB"" Shoatz"
2010-11-02,8B02,David S. Brewer
2010-11-02,8B03,Darrell D. Gaston
2010-11-02,8B04,"""JB"" Shoatz"
2012-11-06,8B02,Darrell Danny Gaston
2012-11-06,8B03,Charles H. Wilson
2012-11-06,8B04,Anthony Lorenzo
1979-11-06,8B05,Viola M. Bowen
1979-11-06,8B06,No candidate
1979-11-06,8B07,Eli Rice
1981-11-03,8B05,Viola M. Bowen
1981-11-03,8B06,No candidate
1981-11-03,8B07,No candidate
1984-11-06,8B05,Margaret Beason
1984-11-06,8B06,Daisy Olarotimi
1984-11-06,8B07,Mary F. Ross
1986-11-04,8B05,David Norwood
1986-11-04,8B06,Shirley D. Snead
1986-11-04,8B07,Mary F. Ross
1988-11-08,8B05,Margaret Beason
1988-11-08,8B06,Shirley D. Snead
1988-11-08,8B07,Mary F. Ross
1990-11-06,8B05,Margaret Beason
1990-11-06,8B06,Isabelle E. Garnett
1990-11-06,8B07,Richard J. Hill
1992-11-03,8B05,Eydie D. Whittington
1992-11-03,8B06,Delores J. Curtis
1992-11-03,8B07,Dionne Kingsbury
1994-11-08,8B05,Eydie D. Whittington
1994-11-08,8B06,Renee C. Carter
1994-11-08,8B07,Dionne Kingsbury
1996-11-05,8B05,Daisy Olarotimi
1996-11-05,8B06,James E. Shelton
1996-11-05,8B07,Dionne Kingsbury
1998-11-03,8B05,No candidate
1998-11-03,8B06,James E. Shelton
1998-11-03,8B07,Dionne Kingsbury
2000-11-07,8B05,No candidate
2000-11-07,8B06,Jacque D. Patterson
2000-11-07,8B07,Dionne Kingsbury
2002-11-05,8B05,No candidate
2002-11-05,8B06,No candidate
2002-11-05,8B07,Jacque Patterson
2004-11-02,8B05,No candidate
2004-11-02,8B06,Kenny Baker
2004-11-02,8B07,Jacque Patterson
2006-11-07,8B05,Tijwanna U. Phillips
2006-11-07,8B06,"Mitchell G. Hawkins, III No candidate"
2008-11-04,8B05,Tijwanna U. Phillips
2008-11-04,8B06,"Mitchell G. Hawkins, III No candidate"
2010-11-02,8B05,Tijwanna U. Phillips
2010-11-02,8B06,"Mitchell G. Hawkins, III Louise Thorne"
2012-11-06,8B05,Betty Scippio
2012-11-06,8B06,Mitchell G. Hawkins III
2012-11-06,8B07,Louise Thorne
1979-11-06,8B08,Marie W. Patterson
1979-11-06,8C01,No candidate
1979-11-06,8C02,No candidate
1981-11-03,8B08,Marie W. Patterson
1981-11-03,8C01,W. Wilbert Browne
1981-11-03,8C02,Hattie R. L. Browne
1984-11-06,8B08,No candidate
1984-11-06,8C01,Charles E. Logan
1984-11-06,8C02,Mary M. Jones
1986-11-04,8B08,No candidate
1986-11-04,8C01,Edward H. Moore
1986-11-04,8C02,William O. Lockridge
1988-11-08,8B08,"Calvin B. Woodland, Sr. Newton Smith"
1988-11-08,8C01,William O. Lockridge
1990-11-06,8B08,Jacques Chevalier
1990-11-06,8C01,Newton Smith
1990-11-06,8C02,William O. Lockridge
1992-11-03,8C01,Cynthia Smith
1992-11-03,8C02,No candidate
1994-11-08,8C01,William C. Lewis
1994-11-08,8C02,No candidate
1996-11-05,8C01,William C. Lewis
1996-11-05,8C02,No candidate
1998-11-03,8C01,Glenda T. Neamo
1998-11-03,8C02,No candidate
2000-11-07,8C01,Renee D. Lucas
2000-11-07,8C02,No candidate
2002-11-05,8C01,No candidate
2002-11-05,8C02,Dion Jordan
2004-11-02,8C01,Dorothea M. Ferrell
2004-11-02,8C02,Barbara A. Hodge
2006-11-07,8C01,Dorothea Ferrell
2006-11-07,8C02,No candidate
2008-11-04,8C01,William R. Ellis
2008-11-04,8C02,Dion Jordan
2010-11-02,8C01,William R. Ellis
2010-11-02,8C02,Dion Jordan
2012-11-06,8C01,No candidate
2012-11-06,8C02,Alicia Fremling
1979-11-06,8C03,Julia R. Andrews
1979-11-06,8C04,Kellis Sylvester
1979-11-06,8C05,No candidate
1981-11-03,8C03,Pamela Jordan
1981-11-03,8C04,No candidate
1981-11-03,8C05,Joan Booth Baylor
1984-11-06,8C03,Darion A. Washington
1984-11-06,8C04,No candidate
1984-11-06,8C05,Lois J. Norris
1986-11-04,8C03,Alethea W. Campbell
1986-11-04,8C04,Mary J. Cuthbert
1986-11-04,8C05,Frank J. Young
1988-11-08,8C03,Alethea W. Campbell
1988-11-08,8C04,Mary J. Cuthbert
1988-11-08,8C05,Muriel Dow
1990-11-06,8C03,Alethea W. Campbell
1990-11-06,8C04,Mary J. Cuthbert
1990-11-06,8C05,Margi R. Jenkins
1992-11-03,8C03,William Lockridge
1992-11-03,8C04,Mary J. Cuthbert
1992-11-03,8C05,Carolyn A. Henderson
1994-11-08,8C03,Kenny Brown
1994-11-08,8C04,Mary J. Cuthbert
1994-11-08,8C05,Barbara A. Kemp
1996-11-05,8C03,Calvin Lockridge
1996-11-05,8C04,Mary J. Cuthbert
1996-11-05,8C05,Barbara A. Kemp
1998-11-03,8C03,R. Calvin Lockridge
1998-11-03,8C04,Hope A. Osborne
1998-11-03,8C05,Barbara A. Kemp
2000-11-07,8C03,R. Calvin Lockridge
2000-11-07,8C04,Mary J. Cuthbert
2000-11-07,8C05,Barbara A. Kemp
2002-11-05,8C03,Mary J. Cuthbert
2002-11-05,8C04,R. Calvin Lockridge
2002-11-05,8C05,No candidate
2004-11-02,8C03,Mary J. Cuthbert
2004-11-02,8C04,R. Calvin Lockridge
2004-11-02,8C05,No candidate
2006-11-07,8C03,Mary J. Cuthbert
2006-11-07,8C04,R. Calvin Lockridge
2006-11-07,8C05,No candidate
2008-11-04,8C03,Mary J. Cuthbert
2008-11-04,8C04,R. Calvin Lockridge
2008-11-04,8C05,No candidate
2010-11-02,8C03,Mary J. Cuthbert
2010-11-02,8C04,Lloyd T. Logan
2010-11-02,8C05,Yottie Kenan-Smalls
2012-11-06,8C03,Mary J. Cuthbert
2012-11-06,8C04,No candidate
2012-11-06,8C05,Lloyd T. Logan
1979-11-06,8C06,No candidate
1979-11-06,8C07,No candidate
1979-11-06,8C08,No candidate
1981-11-03,8C06,Everett W. Hackney
1981-11-03,8C07,No candidate
1981-11-03,8C08,Tommy Smith
1984-11-06,8C06,No candidate
1984-11-06,8C07,No candidate
1986-11-04,8C06,No candidate
1986-11-04,8C07,No candidate
1988-11-08,8C06,Mary Lynn Longshore
1988-11-08,8C07,No candidate
1990-11-06,8C06,Marcia G. Spriggs
1990-11-06,8C07,No candidate
1992-11-03,8C06,Dorothy T. Brown
1992-11-03,8C07,Frank J. Young
1992-11-03,8C08,Alethea W. Campbell
1994-11-08,8C06,Dorothy T. Brown
1994-11-08,8C07,Philip E. Pannell
1994-11-08,8C08,Bill Harris
1996-11-05,8C06,Vera Abbott
1996-11-05,8C07,Virginia L. Major
1996-11-05,8C08,Stephanie Lee
1998-11-03,8C06,Vera Abbott
1998-11-03,8C07,Virginia L. Major
1998-11-03,8C08,C. Kenneth Johnson
2000-11-07,8C06,Richard T. Clark
2000-11-07,8C07,Virginia L. Major
2000-11-07,8C08,C. Kenneth Johnson
2002-11-05,8C06,No candidate
2002-11-05,8C07,Barbara A. Kemp
2004-11-02,8C06,No candidate
2004-11-02,8C07,Barbara A. Kemp
2006-11-07,8C06,No candidate
2006-11-07,8C07,Cardell Shelton
2008-11-04,8C06,No candidate
2008-11-04,8C07,Cardell Shelton
2010-11-02,8C06,"Frank Jackson, II"
2010-11-02,8C07,Brenda E. Shields
2012-11-06,8C06,No candidate
2012-11-06,8C07,Pho Palmer
1979-11-06,8D01,No candidate
1979-11-06,8D02,David A. Lyon
1979-11-06,8D03,No candidate
1981-11-03,8D01,No candidate
1981-11-03,8D02,David A. Lyon
1981-11-03,8D03,Hugh W. Gray
1984-11-06,8D01,Gary M. Ridley
1984-11-06,8D02,No candidate
1984-11-06,8D03,Brenda J. Harper
1986-11-04,8D01,Lawrence A. Brooks
1986-11-04,8D02,James Bunn
1986-11-04,8D03,Catherine C. Sanders
1988-11-08,8D01,Constance Mobley
1988-11-08,8D02,James Bunn
1988-11-08,8D03,Catherine C. Sanders
1990-11-06,8D01,Constance Mobley
1990-11-06,8D02,James Bunn
1990-11-06,8D03,Ruby Holden
1992-11-03,8D01,O. V. Johnson
1992-11-03,8D02,Moses Smith
1992-11-03,8D03,Sabrena Rivers
1994-11-08,8D01,O. V. Johnson
1994-11-08,8D02,Moses Smith
1994-11-08,8D03,"Franklin J. Randall, Jr."
1996-11-05,8D01,O.V. Johnson
1996-11-05,8D02,No candidate
1996-11-05,8D03,Sam Darden
1998-11-03,8D01,O. V. Johnson
1998-11-03,8D02,Leonard Browder
1998-11-03,8D03,Mark A. Williams
2000-11-07,8D01,O. V. Johnson
2000-11-07,8D02,Doris W. Banks
2000-11-07,8D03,Brenda W. Strickland
2002-11-05,8D01,Alice G. Johnson
2002-11-05,8D02,O. V. Johnson
2002-11-05,8D03,Absalom Jordan
2004-11-02,8D01,Robin C. Adams
2004-11-02,8D02,O. V. Johnson
2004-11-02,8D03,Absalom Jordan
2006-11-07,8D01,Patricia Carmon
2006-11-07,8D02,O. V. Johnson
2006-11-07,8D03,Absalom Jordan
2008-11-04,8D01,Patricia Carmon
2008-11-04,8D02,Olivia L. Henderson
2008-11-04,8D03,Absalom Jordan
2010-11-02,8D01,Patricia Carmon
2010-11-02,8D02,Olivia L. Henderson
2010-11-02,8D03,Absalom Jordan
2012-11-06,8D01,Patricia Pat Carmon
2012-11-06,8D02,Olivia L. Henderson
2012-11-06,8D03,Absalom Jordan
1979-11-06,8D04,No candidate
1979-11-06,8D05,"James E. Hardy, Jr."
1979-11-06,8D06,No candidate
1981-11-03,8D04,Wanda D. Matthews
1981-11-03,8D05,No candidate
1981-11-03,8D06,No candidate
1984-11-06,8D04,No candidate
1984-11-06,8D05,Naomie K. Marlin
1984-11-06,8D06,No candidate
1986-11-04,8D04,Karen M. Richburg
1986-11-04,8D05,No candidate
1986-11-04,8D06,No candidate
1988-11-08,8D04,Sinclair Harvey
1988-11-08,8D05,Anita D. Powell
1988-11-08,8D06,No candidate
1990-11-06,8D04,James D. Diggs
1990-11-06,8D05,Moses J. Smith
1990-11-06,8D06,No candidate
1992-11-03,8D04,Keith J. Johnson
1992-11-03,8D05,Carolyn Marie Feisal
1992-11-03,8D06,"""Big Newt"" Smith"
1994-11-08,8D04,Keith J. Johnson
1994-11-08,8D05,Thelma McArthur
1994-11-08,8D06,Monique Patterson
1996-11-05,8D04,No candidate
1996-11-05,8D05,Thelma McArthur
1996-11-05,8D06,No candidate
1998-11-03,8D04,Winifred Freeman
1998-11-03,8D05,Robin D. Ijames
1998-11-03,8D06,No candidate
2000-11-07,8D04,Benjamin Russell
2000-11-07,8D05,Robin D. Ijames
2000-11-07,8D06,Cheryl A. Lewis
2002-11-05,8D04,Soisette Lumpkin
2002-11-05,8D05,Robin D. Ijames
2002-11-05,8D06,Maria Powell
2004-11-02,8D04,Soisette Lumpkin
2004-11-02,8D05,"James M. Jones, III"
2004-11-02,8D06,Maria Powell
2006-11-07,8D04,"Bennie C. Howard, III"
2006-11-07,8D05,Marvin Jay Lee
2006-11-07,8D06,Maria Powell
2008-11-04,8D04,Keisha S. Cofield
2008-11-04,8D05,Marvin Jay Lee
2008-11-04,8D06,Maria Powell
2010-11-02,8D04,Thea Dyson
2010-11-02,8D05,Marvin Jay Lee
2010-11-02,8D06,No candidate
2012-11-06,8D04,M. Jay Lee
2012-11-06,8D05,No candidate
2012-11-06,8D06,Thea Dyson
1979-11-06,8D07,No candidate
1979-11-06,8D08,No candidate
1979-11-06,8D09,O. V. Johnson
1981-11-03,8D07,No candidate
1981-11-03,8D08,No candidate
1981-11-03,8D09,Mable Carter
1984-11-06,8D07,No candidate
1984-11-06,8D08,No candidate
1986-11-04,8D07,O. V. Johnson
1986-11-04,8D08,Moses Smith
1988-11-08,8D07,O. V. Johnson
1988-11-08,8D08,Moses Smith
1990-11-06,8D07,O. V. Johnson
1990-11-06,8D08,Quizella T. Henderson
1992-11-03,8D07,No candidate
1994-11-08,8D07,No candidate
1996-11-05,8D07,No candidate
1998-11-03,8D07,No candidate
2000-11-07,8D07,No candidate
2002-11-05,8D07,Brenda W. Strickland
2004-11-02,8D07,Theresa H. Jones
2006-11-07,8D07,Theresa H. Jones
2008-11-04,8D07,Theresa H. Jones
2010-11-02,8D07,Dionne Brown
2012-11-06,8D07,Theresa H. Jones
1979-11-06,8E01,No candidate
1979-11-06,8E02,No candidate
1979-11-06,8E03,No candidate
1981-11-03,8E01,No candidate
1981-11-03,8E02,No candidate
1981-11-03,8E03,No candidate
1984-11-06,8E01,No candidate
1984-11-06,8E02,Absalom Jordan
1984-11-06,8E03,Carolyn E. Richardson
1986-11-04,8E01,Rowena C. Spivey
1986-11-04,8E02,Absalom Jordan
1986-11-04,8E03,Sandy Allen
1988-11-08,8E01,Shirley Vest
1988-11-08,8E02,Rowena Scott
1988-11-08,8E03,Sandy Allen
1990-11-06,8E01,No candidate
1990-11-06,8E02,Absalom Jordan
1990-11-06,8E03,Sandy Allen
1992-11-03,8E01,Annie R. Cary
1992-11-03,8E02,Al Williams
1992-11-03,8E03,Bonnie J. Ross
1994-11-08,8E01,Annie R. Cary
1994-11-08,8E02,Al Williams
1994-11-08,8E03,Sandy Allen
1996-11-05,8E01,No candidate
1996-11-05,8E02,Al Williams
1996-11-05,8E03,Jonathan E. Bryant
1998-11-03,8E01,No candidate
1998-11-03,8E02,Melvin Sims
1998-11-03,8E03,Jonathan E. Bryant
2000-11-07,8E01,Winnettia N. Franklin
2000-11-07,8E02,Melvin Sims
2000-11-07,8E03,Jonathan E. Bryant
2002-11-05,8E01,No candidate
2002-11-05,8E02,Sandra Seegars
2002-11-05,8E03,No candidate
2004-11-02,8E01,No candidate
2004-11-02,8E02,Sandra Seegars
2004-11-02,8E03,Christopher Hawthorne
2006-11-07,8E01,No candidate
2006-11-07,8E02,Sandra Seegars
2006-11-07,8E03,Christopher Hawthorne
2008-11-04,8E01,No candidate
2008-11-04,8E02,Sandra Seegars
2008-11-04,8E03,Christopher Hawthorne
2010-11-02,8E01,Nicole Pugh
2010-11-02,8E02,Sandra Seegars
2010-11-02,8E03,Christopher Hawthorne
2012-11-06,8E01,Barbara Brown
2012-11-06,8E02,Anthony Muhammad
2012-11-06,8E03,No candidate
1979-11-06,8E04,No candidate
1979-11-06,8E05,No candidate
1979-11-06,8E06,No candidate
1981-11-03,8E04,No candidate
1981-11-03,8E05,No candidate
1981-11-03,8E06,No candidate
1984-11-06,8E04,No candidate
1984-11-06,8E05,Tommy Smith
1984-11-06,8E06,No candidate
1986-11-04,8E04,Alicia Lowery
1986-11-04,8E05,George Whitlock
1986-11-04,8E06,Ernest J. Seth
1988-11-08,8E04,Kellis Sylvester
1988-11-08,8E05,Muriel D. Chambers
1988-11-08,8E06,Phyllis D. Knight
1990-11-06,8E04,No candidate
1990-11-06,8E05,Muriel D. Chambers
1990-11-06,8E06,Phyllis D. Knight
1992-11-03,8E04,Gloria E. Thurman
1992-11-03,8E05,Cynthia U. Miller
1992-11-03,8E06,Robert L. Yeldell
1994-11-08,8E04,Linda L. Whyten
1994-11-08,8E05,Florence S. Smith
1994-11-08,8E06,Robert L. Yeldell
1996-11-05,8E04,Linda L. Whyten
1996-11-05,8E05,Florence S. Smith
1996-11-05,8E06,Robert L. Yeldell
1998-11-03,8E04,No candidate
1998-11-03,8E05,No candidate
1998-11-03,8E06,Roderic F. Liggens
2000-11-07,8E04,Michael K. Johnson
2000-11-07,8E05,Sandra V. Williams
2000-11-07,8E06,Robert L. Yeldell
2002-11-05,8E04,Melvin H. Sims
2002-11-05,8E05,No candidate
2002-11-05,8E06,C. Kenneth Johnson
2004-11-02,8E04,Melvin H. Sims
2004-11-02,8E05,"Leon J. Swain, Jr."
2004-11-02,8E06,No candidate
2006-11-07,8E04,Melvin H. Sims
2006-11-07,8E05,"Leon J. Swain, Jr."
2006-11-07,8E06,Wanda D. Lockridge
2008-11-04,8E04,Melvin H. Sims
2008-11-04,8E05,No candidate
2008-11-04,8E06,Karlene (K.) Armstead
2010-11-02,8E04,Melvin H. Sims
2010-11-02,8E05,Joyce Burnette
2010-11-02,8E06,Angela S. Hooker
2012-11-06,8E04,Sharece Crawford
2012-11-06,8E05,No candidate
2012-11-06,8E06,Karlene (K.) Armstead
1979-11-06,8E07,No candidate
1979-11-06,8E08,No candidate
1981-11-03,8E07,No candidate
1981-11-03,8E08,No candidate
1984-11-06,8E07,Charles B. Anderson
1984-11-06,8E08,Robert L. Yeldell
1986-11-04,8E07,Gwendolyn Paramore
1986-11-04,8E08,Robert L. Yeldell
1988-11-08,8E07,Gwendolyn Paramore
1988-11-08,8E08,Robert L. Yeldell
1990-11-06,8E07,Dorothy Ensley
1990-11-06,8E08,Robert L. Yeldell
1992-11-03,8E07,Muriel D. Chambers
1994-11-08,8E07,Sylvia A. Robinson
1996-11-05,8E07,Wanda D. Lockridge
1998-11-03,8E07,Wanda D. Lockridge
2000-11-07,8E07,Wanda D. Lockridge
2002-11-05,8E07,Sandra V. Williams
2004-11-02,8E07,Sandra V. Williams
2006-11-07,8E07,Sandra V. Williams
2008-11-04,8E07,Stephen A. Slaughter
2010-11-02,8E07,Stephen A. Slaughter
2012-11-06,8E07,Sandra (SV) Williams
